,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Source,Ticker,Name,Downloaded on Date
858,858,858,858,WIKI,WRES,"Warren Resources Inc. (WRES) Prices, Dividends, Splits and Trading Volume",20170721
859,859,859,859,WIKI,CHMT,"Chemtura Corp (CHMT) Prices, Dividends, Splits and Trading Volume",20170721
860,860,860,860,WIKI,VASC,"Vascular Solutions Inc. (VASC) Prices, Dividends, Splits and Trading Volume",20170721
861,861,861,861,WIKI,UHS,"Universal Health Services Inc. (UHS) Prices, Dividends, Splits and Trading Volume",20170721
862,862,862,862,WIKI,URBN,"Urban Outfitters Inc. (URBN) Prices, Dividends, Splits and Trading Volume",20170721
863,863,863,863,WIKI,XEL,"Xcel Energy Inc. (XEL) Prices, Dividends, Splits and Trading Volume",20170721
864,864,864,864,WIKI,CALX,"Calix Networks (CALX) Prices, Dividends, Splits and Trading Volume",20170721
865,865,865,865,WIKI,BLOX,"Infoblox (BLOX) Prices, Dividends, Splits and Trading Volume",20170721
866,866,866,866,WIKI,WCIC,"WCI Communities (WCIC) Prices, Dividends, Splits and Trading Volume",20170721
867,867,867,867,WIKI,BF_B,"Brown-Forman Corp. (BF_B) Prices, Dividends, Splits and Trading Volume",20170721
868,868,868,868,WIKI,BGFV,"Big 5 Sporting Goods Corp (BGFV) Prices, Dividends, Splits and Trading Volume",20170721
869,869,869,869,WIKI,BIRT,"Actuate Corporation (BIRT) Prices, Dividends, Splits and Trading Volume",20170721
870,870,870,870,WIKI,BLT,"Blount International Inc. (BLT) Prices, Dividends, Splits and Trading Volume",20170721
871,871,871,871,WIKI,BMR,"Biomed Realty Trust Inc (BMR) Prices, Dividends, Splits and Trading Volume",20170721
872,872,872,872,WIKI,BNNY,"Annies Inc (BNNY) Prices, Dividends, Splits and Trading Volume",20170721
873,873,873,873,WIKI,BMS,"Bemis Co Inc (BMS) Prices, Dividends, Splits and Trading Volume",20170721
874,874,874,874,WIKI,BPZ,"BPZ Resources (BPZ) Prices, Dividends, Splits and Trading Volume",20170721
875,875,875,875,WIKI,BRCM,"Broadcom Corp. (BRCM) Prices, Dividends, Splits and Trading Volume",20170721
876,876,876,876,WIKI,BRKS,"Brooks Automation Inc (BRKS) Prices, Dividends, Splits and Trading Volume",20170721
877,877,877,877,WIKI,BYI,"Bally Technologies Inc (BYI) Prices, Dividends, Splits and Trading Volume",20170721
878,878,878,878,WIKI,BOLT,"Bolt Technology Corp. (BOLT) Prices, Dividends, Splits and Trading Volume",20170721
879,879,879,879,WIKI,CAP,"CAI International (CAP) Prices, Dividends, Splits and Trading Volume",20170721
880,880,880,880,WIKI,CBST,"Cubist Pharmaceuticals Inc. (CBST) Prices, Dividends, Splits and Trading Volume",20170721
881,881,881,881,WIKI,CHDX,"Chindex International Inc. (CHDX) Prices, Dividends, Splits and Trading Volume",20170721
882,882,882,882,WIKI,CIFC,"CIFC Corp (CIFC) Prices, Dividends, Splits and Trading Volume",20170721
883,883,883,883,WIKI,CKEC,"Carmike Cinemas Inc. (CKEC) Prices, Dividends, Splits and Trading Volume",20170721
884,884,884,884,WIKI,CLC,"Clarcor Inc. (CLC) Prices, Dividends, Splits and Trading Volume",20170721
885,885,885,885,WIKI,CLMS,"Calamos Asset Management Inc (CLMS) Prices, Dividends, Splits and Trading Volume",20170721
886,886,886,886,WIKI,CMCSK,"Comcast Corporation (CMCSK) Prices, Dividends, Splits and Trading Volume",20170721
887,887,887,887,WIKI,CNQR,"Concur Technologies Inc. (CNQR) Prices, Dividends, Splits and Trading Volume",20170721
888,888,888,888,WIKI,CNW,"Con-way Inc. (CNW) Prices, Dividends, Splits and Trading Volume",20170721
889,889,889,889,WIKI,COV,"Covidien plc. (COV) Prices, Dividends, Splits and Trading Volume",20170721
890,890,890,890,WIKI,CPT,"Camden Property Trust (CPT) Prices, Dividends, Splits and Trading Volume",20170721
891,891,891,891,WIKI,CRRS,"Corporate Resource Services Inc. (CRRS) Prices, Dividends, Splits and Trading Volume",20170721
892,892,892,892,WIKI,CRWN,"Crown Media Holdings Inc. (CRWN) Prices, Dividends, Splits and Trading Volume",20170721
893,893,893,893,WIKI,CTCT,"Constant Contact Inc. (CTCT) Prices, Dividends, Splits and Trading Volume",20170721
894,894,894,894,WIKI,CSH,"Cash America International Inc. (CSH) Prices, Dividends, Splits and Trading Volume",20170721
895,895,895,895,WIKI,CVT,"Cvent (CVT) Prices, Dividends, Splits and Trading Volume",20170721
896,896,896,896,WIKI,CYNI,"Cyan Inc (CYNI) Prices, Dividends, Splits and Trading Volume",20170721
897,897,897,897,WIKI,CYT,"Cytec Industries Inc. (CYT) Prices, Dividends, Splits and Trading Volume",20170721
898,898,898,898,WIKI,ORB,"Orbital Sciences Corp. (ORB) Prices, Dividends, Splits and Trading Volume",20170721
899,899,899,899,WIKI,OSIR,"Osiris Therapeutics Inc (OSIR) Prices, Dividends, Splits and Trading Volume",20170721
900,900,900,900,WIKI,OWW,"Orbitz Worldwide Inc (OWW) Prices, Dividends, Splits and Trading Volume",20170721
901,901,901,901,WIKI,PVH,"PVH Corp (PVH) Prices, Dividends, Splits and Trading Volume",20170721
902,902,902,902,WIKI,PBY,"Pep Boys - Manny Moe & Jack (PBY) Prices, Dividends, Splits and Trading Volume",20170721
903,903,903,903,WIKI,PNW,"Pinnacle West Capital Corp. (PNW) Prices, Dividends, Splits and Trading Volume",20170721
904,904,904,904,WIKI,PCYC,"Pharmacyclics Inc. (PCYC) Prices, Dividends, Splits and Trading Volume",20170721
905,905,905,905,WIKI,OUTR,"Outerwall Inc (OUTR) Prices, Dividends, Splits and Trading Volume",20170721
906,906,906,906,WIKI,PETM,"PetSmart, Inc (PETM) Prices, Dividends, Splits and Trading Volume",20170721
907,907,907,907,WIKI,OMG,"OM Group, Inc. (OMG) Prices, Dividends, Splits and Trading Volume",20170721
908,908,908,908,WIKI,PIKE,"Pike Corp (PIKE) Prices, Dividends, Splits and Trading Volume",20170721
909,909,909,909,WIKI,PKT,"Procera Networks Inc. (PKT) Prices, Dividends, Splits and Trading Volume",20170721
910,910,910,910,WIKI,PLKI,"Popeyes Louisiana Kitchen Inc (PLKI) Prices, Dividends, Splits and Trading Volume",20170721
911,911,911,911,WIKI,PLMT,"Palmetto Bancshares Inc. (SC) (PLMT) Prices, Dividends, Splits and Trading Volume",20170721
912,912,912,912,WIKI,PLL,"Pall Corporation (PLL) Prices, Dividends, Splits and Trading Volume",20170721
913,913,913,913,WIKI,FIO,"Fusion-io, Inc. (FIO) Prices, Dividends, Splits and Trading Volume",20170721
914,914,914,914,WIKI,POM,"Pepco Holdings Inc. (POM) Prices, Dividends, Splits and Trading Volume",20170721
915,915,915,915,WIKI,PMFG,"PMFG Inc. (PMFG) Prices, Dividends, Splits and Trading Volume",20170721
916,916,916,916,WIKI,PMCS,"PMC-Sierra Inc. (PMCS) Prices, Dividends, Splits and Trading Volume",20170721
917,917,917,917,WIKI,PNX,"Phoenix Cos. Inc. (PNX) Prices, Dividends, Splits and Trading Volume",20170721
918,918,918,918,WIKI,PNY,"Piedmont Natural Gas Co Inc (PNY) Prices, Dividends, Splits and Trading Volume",20170721
919,919,919,919,WIKI,PL,"Protective Life Corp. (PL) Prices, Dividends, Splits and Trading Volume",20170721
920,920,920,920,WIKI,PPO,"Polypore International Inc (PPO) Prices, Dividends, Splits and Trading Volume",20170721
921,921,921,921,WIKI,PPS,"Post Properties Inc. (PPS) Prices, Dividends, Splits and Trading Volume",20170721
922,922,922,922,WIKI,POZN,"Pozen Inc. (POZN) Prices, Dividends, Splits and Trading Volume",20170721
923,923,923,923,WIKI,AVG,"AVG Technologies (AVG) Prices, Dividends, Splits and Trading Volume",20170721
924,924,924,924,WIKI,AUXL,"Auxilium Pharmaceuticals Inc (AUXL) Prices, Dividends, Splits and Trading Volume",20170721
925,925,925,925,WIKI,AVIV,"Aviv REIT (AVIV) Prices, Dividends, Splits and Trading Volume",20170721
926,926,926,926,WIKI,MW,"Men's Wearhouse Inc. (The) (MW) Prices, Dividends, Splits and Trading Volume",20170721
927,927,927,927,WIKI,AVNR,"Avanir Pharmaceuticals Inc (AVNR) Prices, Dividends, Splits and Trading Volume",20170721
928,928,928,928,WIKI,AXLL,"Axiall Corp (AXLL) Prices, Dividends, Splits and Trading Volume",20170721
929,929,929,929,WIKI,PRE,"PartnerRe Ltd. (PRE) Prices, Dividends, Splits and Trading Volume",20170721
930,930,930,930,WIKI,B,"Barnes Group Inc. (B) Prices, Dividends, Splits and Trading Volume",20170721
931,931,931,931,WIKI,NSPH,"Nanosphere Inc (NSPH) Prices, Dividends, Splits and Trading Volume",20170721
932,932,932,932,WIKI,BAGR,"Diversified Restaurant Holdings Inc. (BAGR) Prices, Dividends, Splits and Trading Volume",20170721
933,933,933,933,WIKI,BALT,"Baltic Trading (BALT) Prices, Dividends, Splits and Trading Volume",20170721
934,934,934,934,WIKI,BBNK,"Bridge Capital Holdings (BBNK) Prices, Dividends, Splits and Trading Volume",20170721
935,935,935,935,WIKI,POWR,"PowerSecure International (POWR) Prices, Dividends, Splits and Trading Volume",20170721
936,936,936,936,WIKI,PSIX,"Power Solutions International Inc. (PSIX) Prices, Dividends, Splits and Trading Volume",20170721
937,937,937,937,WIKI,QEP,"QEP Resources, Inc. (QEP) Prices, Dividends, Splits and Trading Volume",20170721
938,938,938,938,WIKI,QLIK,"Qlik Technologies Inc. (QLIK) Prices, Dividends, Splits and Trading Volume",20170721
939,939,939,939,WIKI,PVA,"Penn Virginia Corp. (PVA) Prices, Dividends, Splits and Trading Volume",20170721
940,940,940,940,WIKI,PTP,"Platinum Underwriters Holdings Ltd. (PTP) Prices, Dividends, Splits and Trading Volume",20170721
941,941,941,941,WIKI,RALY,"Rally Software Development Corp (RALY) Prices, Dividends, Splits and Trading Volume",20170721
942,942,942,942,WIKI,ROP,"Roper Technologies Inc (ROP) Prices, Dividends, Splits and Trading Volume",20170721
943,943,943,943,WIKI,RGDO,"Regado BioSciences Inc (RGDO) Prices, Dividends, Splits and Trading Volume",20170721
944,944,944,944,WIKI,RCAP,"RCS Capital Corp (RCAP) Prices, Dividends, Splits and Trading Volume",20170721
945,945,945,945,WIKI,RJET,"Republic Airways Holdings Inc. (RJET) Prices, Dividends, Splits and Trading Volume",20170721
946,946,946,946,WIKI,RKT,"Rock-Tenn Co. Cl A (RKT) Prices, Dividends, Splits and Trading Volume",20170721
947,947,947,947,WIKI,RVBD,"Riverbed Technology Inc (RVBD) Prices, Dividends, Splits and Trading Volume",20170721
948,948,948,948,WIKI,RSH,"RadioShack Corp. (RSH) Prices, Dividends, Splits and Trading Volume",20170721
949,949,949,949,WIKI,RYL,"Ryland Group Inc. (RYL) Prices, Dividends, Splits and Trading Volume",20170721
950,950,950,950,WIKI,TGE,"TGC Industries Inc. (TGE) Prices, Dividends, Splits and Trading Volume",20170721
951,951,951,951,WIKI,SCAI,"Surgical Care Affiliates Inc (SCAI) Prices, Dividends, Splits and Trading Volume",20170721
952,952,952,952,WIKI,SCTY,"SolarCity Corporation (SCTY) Prices, Dividends, Splits and Trading Volume",20170721
953,953,953,953,WIKI,SFXE,"SFX Entertainment Inc. (SFXE) Prices, Dividends, Splits and Trading Volume",20170721
954,954,954,954,WIKI,SFG,"StanCorp Financial Group Inc (SFG) Prices, Dividends, Splits and Trading Volume",20170721
955,955,955,955,WIKI,SIGA,"SIGA Technologies Inc (SIGA) Prices, Dividends, Splits and Trading Volume",20170721
956,956,956,956,WIKI,SIMG,"Silicon Image Inc (SIMG) Prices, Dividends, Splits and Trading Volume",20170721
957,957,957,957,WIKI,SUNE,"SunEdison (SUNE) Prices, Dividends, Splits and Trading Volume",20170721
958,958,958,958,WIKI,SWY,"Safeway Inc. (SWY) Prices, Dividends, Splits and Trading Volume",20170721
959,959,959,959,WIKI,SLXP,"Salix Pharmaceuticals Ltd (SLXP) Prices, Dividends, Splits and Trading Volume",20170721
960,960,960,960,WIKI,SMA,"Symmetry Medical Inc. (SMA) Prices, Dividends, Splits and Trading Volume",20170721
961,961,961,961,WIKI,SNOW,"Intrawest Resorts Holdings Inc (SNOW) Prices, Dividends, Splits and Trading Volume",20170721
962,962,962,962,WIKI,SNDK,"SanDisk Corp. (SNDK) Prices, Dividends, Splits and Trading Volume",20170721
963,963,963,963,WIKI,SQBK,"Square 1 Financial Inc (SQBK) Prices, Dividends, Splits and Trading Volume",20170721
964,964,964,964,WIKI,STCK,"BMC Stock Holdings Inc (STCK) Prices, Dividends, Splits and Trading Volume",20170721
965,965,965,965,WIKI,TRIP,"TripAdvisor Inc. (TRIP) Prices, Dividends, Splits and Trading Volume",20170721
966,966,966,966,WIKI,STNR,"Steiner Leisure Ltd. (Bahamas) (STNR) Prices, Dividends, Splits and Trading Volume",20170721
967,967,967,967,WIKI,STR,"SPDR MSCI Europe Consumer Discretionary UCITS ETF (STR) Prices, Dividends, Splits and Trading Volume",20170721
968,968,968,968,WIKI,TNGO,"Tangoe Inc. (TNGO) Prices, Dividends, Splits and Trading Volume",20170721
969,969,969,969,WIKI,THOR,"Thoratec Corp. (THOR) Prices, Dividends, Splits and Trading Volume",20170721
970,970,970,970,WIKI,TIPT,"Tiptree Financial Inc (TIPT) Prices, Dividends, Splits and Trading Volume",20170721
971,971,971,971,WIKI,TIBX,"TIBCO Software Inc. (TIBX) Prices, Dividends, Splits and Trading Volume",20170721
972,972,972,972,WIKI,TIVO,"TiVo Inc. (TIVO) Prices, Dividends, Splits and Trading Volume",20170721
973,973,973,973,WIKI,TMH,"Team Health Holdings (TMH) Prices, Dividends, Splits and Trading Volume",20170721
974,974,974,974,WIKI,TRIV,"TriVascular Technologies Inc (TRIV) Prices, Dividends, Splits and Trading Volume",20170721
975,975,975,975,WIKI,TRLA,"Trulia Inc (TRLA) Prices, Dividends, Splits and Trading Volume",20170721
976,976,976,976,WIKI,TRNX,"Tornier N.V. (TRNX) Prices, Dividends, Splits and Trading Volume",20170721
977,977,977,977,WIKI,TPLM,"Triangle Petroleum (TPLM) Prices, Dividends, Splits and Trading Volume",20170721
978,978,978,978,WIKI,USMD,"USMD Holdings Inc. (USMD) Prices, Dividends, Splits and Trading Volume",20170721
979,979,979,979,WIKI,TYC,"Tyco International PLC (TYC) Prices, Dividends, Splits and Trading Volume",20170721
980,980,980,980,WIKI,TUMI,"Tumi Holdings (TUMI) Prices, Dividends, Splits and Trading Volume",20170721
981,981,981,981,WIKI,TW,"Towers Watson & Co. (TW) Prices, Dividends, Splits and Trading Volume",20170721
982,982,982,982,WIKI,TWTC,"TW Telecom Inc Prices, Dividends, Splits and Trading Volume",20170721
983,983,983,983,WIKI,DAR,"Darling Ingredients Inc (DAR) Prices, Dividends, Splits and Trading Volume",20170721
984,984,984,984,WIKI,UFS,"Domtar Corp (UFS) Prices, Dividends, Splits and Trading Volume",20170721
985,985,985,985,WIKI,ERIE,"Erie Indemnity Co. (ERIE) Prices, Dividends, Splits and Trading Volume",20170721
986,986,986,986,WIKI,THFF,"First Financial Corp. (IN) (THFF) Prices, Dividends, Splits and Trading Volume",20170721
987,987,987,987,WIKI,HDNG,"Hardinge Inc. (HDNG) Prices, Dividends, Splits and Trading Volume",20170721
988,988,988,988,WIKI,HIFS,"Hingham Institution for Savings (HIFS) Prices, Dividends, Splits and Trading Volume",20170721
989,989,989,989,WIKI,PHIIK,"PHI Inc. (PHIIK) Prices, Dividends, Splits and Trading Volume",20170721
990,990,990,990,WIKI,PF,"Pinnacle Foods Inc. (PF) Prices, Dividends, Splits and Trading Volume",20170721
991,991,991,991,WIKI,UNXL,"Uni-Pixel Inc. (UNXL) Prices, Dividends, Splits and Trading Volume",20170721
992,992,992,992,WIKI,SMTC,"Semtech Corporation (SMTC) Prices, Dividends, Splits and Trading Volume",20170721
993,993,993,993,WIKI,ZBRA,"Zebra Technologies Corporation (ZBRA) Prices, Dividends, Splits and Trading Volume",20170721
994,994,994,994,WIKI,FOXF,"Fox Factory Holding Corp (FOXF) Prices, Dividends, Splits and Trading Volume",20170721
995,995,995,995,WIKI,KS,"KapStone Paper & Packaging Corp (KS) Prices, Dividends, Splits and Trading Volume",20170721
996,996,996,996,WIKI,NHI,"National Health Investors Inc. (NHI) Prices, Dividends, Splits and Trading Volume",20170721
997,997,997,997,WIKI,CB,"Chubb Corp (CB) Prices, Dividends, Splits and Trading Volume",20170721
998,998,998,998,WIKI,KEY,"KeyCorp (KEY) Prices, Dividends, Splits and Trading Volume",20170721
999,999,999,999,WIKI,MNST,"Monster Beverage Corp (MNST) Prices, Dividends, Splits and Trading Volume",20170721
1000,1000,1000,1000,WIKI,PHM,"PulteGroup Inc. (PHM) Prices, Dividends, Splits and Trading Volume",20170721
1001,1001,1001,1001,WIKI,SYY,"Sysco Corp. (SYY) Prices, Dividends, Splits and Trading Volume",20170721
1002,1002,1002,1002,WIKI,STZ,"Constellation Brands Inc (STZ) Prices, Dividends, Splits and Trading Volume",20170721
1003,1003,1003,1003,WIKI,WAG,"Walgreen Co. (WAG) Prices, Dividends, Splits and Trading Volume",20170721
1004,1004,1004,1004,WIKI,AOI,"Alliance One International Inc (AOI) Prices, Dividends, Splits and Trading Volume",20170721
1005,1005,1005,1005,WIKI,BANF,"BancFirst Corp. (Oklahoma City OK) (BANF) Prices, Dividends, Splits and Trading Volume",20170721
1006,1006,1006,1006,WIKI,CDE,"Coeur Mining Inc (CDE) Prices, Dividends, Splits and Trading Volume",20170721
1007,1007,1007,1007,WIKI,FRME,"First Merchants Corp. (FRME) Prices, Dividends, Splits and Trading Volume",20170721
1008,1008,1008,1008,WIKI,ORBC,"ORBCOMM Inc. (ORBC) Prices, Dividends, Splits and Trading Volume",20170721
1009,1009,1009,1009,WIKI,DFZ,"R.G. Barry Corporation (DFZ) Prices, Dividends, Splits and Trading Volume",20170721
1010,1010,1010,1010,WIKI,ES,"Eversource Energy (ES) Prices, Dividends, Splits and Trading Volume",20170721
1011,1011,1011,1011,WIKI,PSX,"Phillips 66 (PSX) Prices, Dividends, Splits and Trading Volume",20170721
1012,1012,1012,1012,WIKI,CEB,"CEB Inc (CEB) Prices, Dividends, Splits and Trading Volume",20170721
1013,1013,1013,1013,WIKI,HEOP,"Heritage Oaks Bancorp (HEOP) Prices, Dividends, Splits and Trading Volume",20170721
1014,1014,1014,1014,WIKI,ARTC,"ArthroCare Corporation (ARTC) Prices, Dividends, Splits and Trading Volume",20170721
1015,1015,1015,1015,WIKI,VTR,"Ventas Inc. (VTR) Prices, Dividends, Splits and Trading Volume",20170721
1016,1016,1016,1016,WIKI,VRTX,"Vertex Pharmaceuticals Incorporated (VRTX) Prices, Dividends, Splits and Trading Volume",20170721
1017,1017,1017,1017,WIKI,XYL,"Xylem Inc. (XYL) Prices, Dividends, Splits and Trading Volume",20170721
1018,1018,1018,1018,WIKI,VRSN,"VeriSign Inc. (VRSN) Prices, Dividends, Splits and Trading Volume",20170721
1019,1019,1019,1019,WIKI,WMT,"Wal-Mart Stores (WMT) Prices, Dividends, Splits and Trading Volume",20170721
1020,1020,1020,1020,WIKI,WYN,"Wyndham Worldwide Corp (WYN) Prices, Dividends, Splits and Trading Volume",20170721
1021,1021,1021,1021,WIKI,XLNX,"Xilinx Inc. (XLNX) Prices, Dividends, Splits and Trading Volume",20170721
1022,1022,1022,1022,WIKI,XRAY,"DENTSPLY International Inc. (XRAY) Prices, Dividends, Splits and Trading Volume",20170721
1023,1023,1023,1023,WIKI,YUM,"Yum! Brands Inc. (YUM) Prices, Dividends, Splits and Trading Volume",20170721
1024,1024,1024,1024,WIKI,ZBH,"Zimmer Biomet Holdings Inc (ZBH) Prices, Dividends, Splits and Trading Volume",20170721
1025,1025,1025,1025,WIKI,YHOO,"Yahoo! Inc. (YHOO) Prices, Dividends, Splits and Trading Volume",20170721
1026,1026,1026,1026,WIKI,WHR,"Whirlpool Corp (WHR) Prices, Dividends, Splits and Trading Volume",20170721
1027,1027,1027,1027,WIKI,MPC,"Marathon Petroleum Corp. (MPC) Prices, Dividends, Splits and Trading Volume",20170721
1028,1028,1028,1028,WIKI,AMGN,"Amgen Inc (AMGN) Prices, Dividends, Splits and Trading Volume",20170721
1029,1029,1029,1029,WIKI,ED,"Consolidated Edison Inc. (ED) Prices, Dividends, Splits and Trading Volume",20170721
1030,1030,1030,1030,WIKI,UNS,"UNS Energy Corporation (UNS) Prices, Dividends, Splits and Trading Volume",20170721
1031,1031,1031,1031,WIKI,ATO,"Atmos Energy Corp. (ATO) Prices, Dividends, Splits and Trading Volume",20170721
1032,1032,1032,1032,WIKI,WTR,"Aqua America Inc (WTR) Prices, Dividends, Splits and Trading Volume",20170721
1033,1033,1033,1033,WIKI,AIMC,"Altra Industrial Motion Corp (AIMC) Prices, Dividends, Splits and Trading Volume",20170721
1034,1034,1034,1034,WIKI,AMAG,"AMAG Pharmaceuticals Inc. (AMAG) Prices, Dividends, Splits and Trading Volume",20170721
1035,1035,1035,1035,WIKI,AMED,"Amedisys Inc (AMED) Prices, Dividends, Splits and Trading Volume",20170721
1036,1036,1036,1036,WIKI,AXAS,"Abraxas Petroleum Corporation (AXAS) Prices, Dividends, Splits and Trading Volume",20170721
1037,1037,1037,1037,WIKI,ALE,"Allete Inc. (ALE) Prices, Dividends, Splits and Trading Volume",20170721
1038,1038,1038,1038,WIKI,AHC,"A.H. Belo Corp (AHC) Prices, Dividends, Splits and Trading Volume",20170721
1039,1039,1039,1039,WIKI,ALGN,"Align Technology Inc. (ALGN) Prices, Dividends, Splits and Trading Volume",20170721
1040,1040,1040,1040,WIKI,EGHT,"8x8 Inc (EGHT) Prices, Dividends, Splits and Trading Volume",20170721
1041,1041,1041,1041,WIKI,ABM,"ABM Industries Inc. (ABM) Prices, Dividends, Splits and Trading Volume",20170721
1042,1042,1042,1042,WIKI,ABMD,"ABIOMED Inc. (ABMD) Prices, Dividends, Splits and Trading Volume",20170721
1043,1043,1043,1043,WIKI,AVHI,"A V Homes Inc. (AVHI) Prices, Dividends, Splits and Trading Volume",20170721
1044,1044,1044,1044,WIKI,FLWS,"1-800 FLOWERS.COM Inc. (FLWS) Prices, Dividends, Splits and Trading Volume",20170721
1045,1045,1045,1045,WIKI,ALR,"Alere (ALR) Prices, Dividends, Splits and Trading Volume",20170721
1046,1046,1046,1046,WIKI,ATEC,"Alphatec Holdings Inc. (ATEC) Prices, Dividends, Splits and Trading Volume",20170721
1047,1047,1047,1047,WIKI,ACRX,"AcelRx Pharmaceuticals Inc. (ACRX) Prices, Dividends, Splits and Trading Volume",20170721
1048,1048,1048,1048,WIKI,AL,"Air Lease Corp (AL) Prices, Dividends, Splits and Trading Volume",20170721
1049,1049,1049,1049,WIKI,ATVI,"Activision Blizzard Inc. (ATVI) Prices, Dividends, Splits and Trading Volume",20170721
1050,1050,1050,1050,WIKI,AE,"Adams Resources & Energy Inc. (AE) Prices, Dividends, Splits and Trading Volume",20170721
1051,1051,1051,1051,WIKI,ALSN,"Allison Transmission Holdings Inc (ALSN) Prices, Dividends, Splits and Trading Volume",20170721
1052,1052,1052,1052,WIKI,ACM,"AECOM (ACM) Prices, Dividends, Splits and Trading Volume",20170721
1053,1053,1053,1053,WIKI,AMCX,"AMC Networks Inc. (AMCX) Prices, Dividends, Splits and Trading Volume",20170721
1054,1054,1054,1054,WIKI,AMD,"Advanced Micro Devices Inc. (AMD) Prices, Dividends, Splits and Trading Volume",20170721
1055,1055,1055,1055,WIKI,ABCO,"Advisory Board Company (ABCO) Prices, Dividends, Splits and Trading Volume",20170721
1056,1056,1056,1056,WIKI,AEIS,"Advanced Energy Industries Inc. (AEIS) Prices, Dividends, Splits and Trading Volume",20170721
1057,1057,1057,1057,WIKI,Y,"Alleghany Corp. (Y) Prices, Dividends, Splits and Trading Volume",20170721
1058,1058,1058,1058,WIKI,AWR,"American States Water Co. (AWR) Prices, Dividends, Splits and Trading Volume",20170721
1059,1059,1059,1059,WIKI,ARW,"Arrow Electronics Inc. (ARW) Prices, Dividends, Splits and Trading Volume",20170721
1060,1060,1060,1060,WIKI,ATSG,"Air Transport Services Group Inc (ATSG) Prices, Dividends, Splits and Trading Volume",20170721
1061,1061,1061,1061,WIKI,ADUS,"Addus HomeCare Corporation (ADUS) Prices, Dividends, Splits and Trading Volume",20170721
1062,1062,1062,1062,WIKI,AWH,"Allied World Assurance Company Holdings AG (AWH) Prices, Dividends, Splits and Trading Volume",20170721
1063,1063,1063,1063,WIKI,AGYS,"Agilysys Inc. (AGYS) Prices, Dividends, Splits and Trading Volume",20170721
1064,1064,1064,1064,WIKI,ALCO,"Alico Inc. (ALCO) Prices, Dividends, Splits and Trading Volume",20170721
1065,1065,1065,1065,WIKI,ALG,"Alamo Group Inc. (ALG) Prices, Dividends, Splits and Trading Volume",20170721
1066,1066,1066,1066,WIKI,ALIM,"Alimera Sciences Inc. (ALIM) Prices, Dividends, Splits and Trading Volume",20170721
1067,1067,1067,1067,WIKI,ALGT,"Allegiant Travel Company (ALGT) Prices, Dividends, Splits and Trading Volume",20170721
1068,1068,1068,1068,WIKI,ALJ,"Alon USA Energy Inc (ALJ) Prices, Dividends, Splits and Trading Volume",20170721
1069,1069,1069,1069,WIKI,AXE,"Anixter International Inc. (AXE) Prices, Dividends, Splits and Trading Volume",20170721
1070,1070,1070,1070,WIKI,AMBC,"Ambac Financial Group Inc. (AMBC) Prices, Dividends, Splits and Trading Volume",20170721
1071,1071,1071,1071,WIKI,MDRX,"Allscripts Healthcare Solutions Inc. (MDRX) Prices, Dividends, Splits and Trading Volume",20170721
1072,1072,1072,1072,WIKI,AFAM,"Almost Family Inc (AFAM) Prices, Dividends, Splits and Trading Volume",20170721
1073,1073,1073,1073,WIKI,AEO,"American Eagle Outfitters Inc. (AEO) Prices, Dividends, Splits and Trading Volume",20170721
1074,1074,1074,1074,WIKI,AEL,"American Equity Investment Life Holding Co (AEL) Prices, Dividends, Splits and Trading Volume",20170721
1075,1075,1075,1075,WIKI,AFG,"American Financial Group Inc (AFG) Prices, Dividends, Splits and Trading Volume",20170721
1076,1076,1076,1076,WIKI,AVD,"American Vanguard (AVD) Prices, Dividends, Splits and Trading Volume",20170721
1077,1077,1077,1077,WIKI,AMWD,"American Woodmark Corporation (AMWD) Prices, Dividends, Splits and Trading Volume",20170721
1078,1078,1078,1078,WIKI,AWK,"American Water Works Co Inc. (AWK) Prices, Dividends, Splits and Trading Volume",20170721
1079,1079,1079,1079,WIKI,CACI,"Caci International Inc. Cl A (CACI) Prices, Dividends, Splits and Trading Volume",20170721
1080,1080,1080,1080,WIKI,AMPE,"Ampio Pharmaceuticals Inc (AMPE) Prices, Dividends, Splits and Trading Volume",20170721
1081,1081,1081,1081,WIKI,CRMT,"America's Car-Mart Inc (CRMT) Prices, Dividends, Splits and Trading Volume",20170721
1082,1082,1082,1082,WIKI,AMSF,"Amerisafe Inc (AMSF) Prices, Dividends, Splits and Trading Volume",20170721
1083,1083,1083,1083,WIKI,AFSI,"AmTrust Financial Services Inc (AFSI) Prices, Dividends, Splits and Trading Volume",20170721
1084,1084,1084,1084,WIKI,AMRS,"Amyris Inc. (AMRS) Prices, Dividends, Splits and Trading Volume",20170721
1085,1085,1085,1085,WIKI,ATLO,"Ames National Corp. (ATLO) Prices, Dividends, Splits and Trading Volume",20170721
1086,1086,1086,1086,WIKI,ANSS,"ANSYS Inc. (ANSS) Prices, Dividends, Splits and Trading Volume",20170721
1087,1087,1087,1087,WIKI,ATRS,"Antares Pharma Inc. (ATRS) Prices, Dividends, Splits and Trading Volume",20170721
1088,1088,1088,1088,WIKI,ANIK,"Anika Therapeutics Inc. (ANIK) Prices, Dividends, Splits and Trading Volume",20170721
1089,1089,1089,1089,WIKI,ARC,"ARC Document Solutions (ARC) Prices, Dividends, Splits and Trading Volume",20170721
